average_line_count,average_param_count,average_var_count,class_implements_last_name,class_last_name,class_last_name_is_different,class_name,implements,implements_name,method_count,project_name,total_line_count,total_param_count,total_var_count,pattern
8.611111111,7.166666666666667,7.166666666666667,,builder,TRUE,ControlFlowGraphBuilder,FALSE,,45,cdt,155,129,129,Builder
2,1.25,1.25,adapter,adapter,TRUE,CWorkbenchAdapter,TRUE,Adapter,5,cdt,8,5,5,Adapter
0,1,1,,visitor,TRUE,IPathSettingsContainerVisitor,,,1,cdt,0,1,1,Visitor
1.5454545454545454,1,1,object,proxy,TRUE,CDataProxy,TRUE,Object,31,cdt,34,22,22,Proxy
5,2.5,2.5,,adapter,TRUE,CodeReaderAdapter,FALSE,,3,cdt,10,5,5,Adapter
1,0.5,0.5,console,adapter,TRUE,MultiBuildConsoleAdapter,TRUE,Console,10,cdt,4,2,2,Adapter
2.1052631578947367,2.210526315789474,2.210526315789474,listener,adapter,TRUE,CDTViewerDropAdapter,TRUE,Listener,20,cdt,40,42,42,Adapter
2.1052631578947367,2.210526315789474,2.210526315789474,listener,adapter,TRUE,CDTViewerDropAdapter,TRUE,Listener,20,cdt,40,42,42,Adapter
1.3,2,2,,prototype,TRUE,AutoconfPrototype,FALSE,,10,cdt,13,20,20,Prototype
2,3,3,,decorator,TRUE,CNavigatorProblemsLabelDecorator,FALSE,,1,cdt,2,3,3,Decorator
5.305555555555555,4.798611111111111,4.798611111111111,visitor,visitor,TRUE,CodeFormatterVisitor,TRUE,Visitor,149,cdt,764,691,691,Visitor
1.9166666666666667,3.3333333333333335,3.3333333333333335,generator,builder,TRUE,ACBuilder,TRUE,Generator,14,cdt,23,40,40,Builder
0,1.1538461538461537,1.1538461538461537,,adapter,TRUE,IndexerInputAdapter,FALSE,,20,cdt,0,15,15,Adapter
2.533333333333333,3.8,3.8,decorator,decorator,TRUE,ProblemsLabelDecorator,TRUE,Decorator,17,cdt,38,57,57,Decorator
2.066666666666667,3.1333333333333333,3.1333333333333333,proxy,strategy,TRUE,DefaultVMModelProxyStrategy,TRUE,Proxy,38,cdt,62,94,94,Proxy
7,5.5,5.5,factory,factory,TRUE,ExternalEditorInputFactory,TRUE,Factory,6,cdt,28,22,22,FactoryMethod
1.5,1,1,,proxy,TRUE,SignalsViewModelProxy,FALSE,,4,cdt,3,2,2,Proxy
1.8245614035087718,1.8421052631578947,1.8421052631578947,listener,adapter,TRUE,DocumentAdapter,TRUE,Listener,68,cdt,104,105,105,Adapter
0,1,1,,visitor,TRUE,ICPPASTVisitor,,,6,cdt,0,6,6,Visitor
2.4,1.7,1.7,container,container,TRUE,CDataProxyContainer,TRUE,Container,22,cdt,24,17,17,Proxy
3,5.571428571428571,5.571428571428571,,strategy,TRUE,ExpressionVMProviderModelProxyStrategy,FALSE,,9,cdt,21,39,39,Proxy
5,4,4,builder,builder,TRUE,AsmModelBuilder,TRUE,Builder,18,cdt,85,68,68,Builder
1.5,1,1,,proxy,TRUE,ModulesViewModelProxy,FALSE,,4,cdt,3,2,2,Proxy
1.1666666666666667,2.6666666666666665,2.6666666666666665,builder,builder,TRUE,CodanBuilder,TRUE,Builder,7,cdt,7,16,16,Builder
2.761904761904762,2.619047619047619,2.619047619047619,,adapter,TRUE,ProjectIndexerInputAdapter,FALSE,,37,cdt,58,55,55,Adapter
3.227272727272727,3.8636363636363638,3.8636363636363638,,builder,TRUE,CElementDeltaBuilder,FALSE,,28,cdt,71,85,85,Builder
0,1.4285714285714286,1.4285714285714286,,adapter,TRUE,IListAdapter,,,7,cdt,0,10,10,Adapter
0,1,1,,adapter,TRUE,LocationAdapter,FALSE,,10,cdt,0,8,8,Adapter
0,1,1,,adapter,TRUE,LocationAdapter,FALSE,,10,cdt,0,8,8,Adapter
2.6,0.8,0.8,summary,summary,TRUE,FunctionPrototypeSummary,TRUE,Summary,5,cdt,13,4,4,Prototype
4.409090909090909,5.318181818181818,5.318181818181818,,visitor,TRUE,CVisitor,FALSE,,86,cdt,194,234,234,Visitor
1.6923076923076923,1.5384615384615385,1.5384615384615385,,visitor,TRUE,ASTCommenterVisitor,FALSE,,26,cdt,44,40,40,Visitor
3,8,8,proxy,strategy,TRUE,BreakpointVMModelProxyStrategy,TRUE,Proxy,1,cdt,3,8,8,Proxy
1,0.25,0.25,policy,decorator,TRUE,UpdatePolicyDecorator,TRUE,Policy,9,cdt,4,1,1,Decorator
1.75,1.75,1.75,listener,adapter,TRUE,WorkbenchRunnableAdapter,TRUE,Listener,6,cdt,7,7,7,Adapter
4.142857142857143,4.285714285714286,4.285714285714286,,adapter,TRUE,TextViewerDragAdapter,FALSE,,7,cdt,29,30,30,Adapter
1.375,1.875,1.875,cache,cache,TRUE,CfgProxyCache,TRUE,Cache,14,cdt,11,15,15,Proxy
3.6666666666666665,5.833333333333333,5.833333333333333,,builder,TRUE,AutotoolsConfigurationBuilder,FALSE,,8,cdt,22,35,35,Builder
2,2.3333333333333335,2.3333333333333335,,visitor,TRUE,ReferenceVisitor,FALSE,,4,cdt,6,7,7,Visitor
2,2.5,2.5,,adapter,TRUE,PDOMASTAdapter,FALSE,,4,cdt,4,5,5,Adapter
3,4,4,,adapter,TRUE,CDTViewerDragAdapter,FALSE,,1,cdt,3,4,4,Adapter
1.9,1,1,,proxy,TRUE,CEditorTextHoverProxy,FALSE,,17,cdt,19,10,10,Proxy
0,1,1,,visitor,TRUE,IModelVisitor,,,6,cdt,0,6,6,Visitor
0.4,2.4,2.4,decorator,decorator,TRUE,ExcludedFileDecorator,TRUE,Decorator,5,cdt,2,12,12,Decorator
1.5,0.625,0.625,,proxy,TRUE,IncludeReferenceProxy,FALSE,,13,cdt,12,5,5,Proxy
0.8,2,2,decorator,decorator,TRUE,IncludeFolderDecorator,TRUE,Decorator,5,cdt,4,10,10,Decorator
2,1.6666666666666667,1.6666666666666667,adapter,adapter,TRUE,DeferredCWorkbenchAdapter,TRUE,Adapter,5,cdt,6,5,5,Adapter
2.909090909090909,2.8181818181818183,2.8181818181818183,listener,adapter,TRUE,DelegatingDropAdapter,TRUE,Listener,15,cdt,32,31,31,Adapter
0,1,1,,visitor,TRUE,ICElementVisitor,,,1,cdt,0,1,1,Visitor
2.4285714285714284,0.8571428571428571,0.8571428571428571,object,adapter,TRUE,BinaryObjectAdapter,TRUE,Object,20,cdt,34,12,12,Adapter
1,2,2,decorator,decorator,TRUE,CElementDecorator,TRUE,Decorator,4,cdt,4,8,8,Decorator
1,2,2,decorator,decorator,TRUE,CElementDecorator,TRUE,Decorator,4,cdt,4,8,8,Decorator
2.75,2.75,2.75,,adapter,TRUE,BookmarkAdapter,FALSE,,4,Mobile-Tour-Guide,11,11,11,Adapter
3.3333333333333335,9.666666666666666,9.666666666666666,deserializer,adapter,TRUE,ProtoTypeAdapter,TRUE,Deserializer,5,gson,10,29,29,Adapter
6,3.5,3.5,,observer,TRUE,ImageTableObserver,FALSE,,2,milton,12,7,7,Observer
0,2,2,,factory,TRUE,ResourceFactory,,,1,milton,0,2,2,FactoryMethod
1.75,2.25,2.25,factory,factory,TRUE,HrResourceFactoryFactory,TRUE,Factory,8,milton,7,9,9,AbstractFactory
0,0,0,,factory,TRUE,ResourceFactoryFactory,,,7,milton,0,0,0,AbstractFactory
4,5,5,factory,factory,TRUE,HrResourceFactory,TRUE,Factory,3,milton,12,15,15,FactoryMethod
1.3333333333333333,0.6666666666666666,0.6666666666666666,factory,factory,TRUE,SpringResourceFactoryFactory,TRUE,Factory,7,milton,4,2,2,AbstractFactory
0,0,0,,singleton,FALSE,Singleton,FALSE,,2,XobotOS,0,0,0,Singleton
2.2,2.2666666666666666,2.2666666666666666,memento,memento,TRUE,UdigMemento,TRUE,Memento,37,udig-platform,66,68,68,Memento
1.1111111111111112,0.4444444444444444,0.4444444444444444,,facade,TRUE,RunFacade,FALSE,,12,faban,10,4,4,Facade
0,1,1,,factory,TRUE,SocketFactory,FALSE,,1,faban,0,1,1,FactoryMethod
2.8333333333333335,4,4,factory,factory,TRUE,AboveTimedSSLSocketFactory,TRUE,Factory,6,faban,17,24,24,FactoryMethod
1.9,2.2,2.2,,observer,TRUE,EventObserver,FALSE,,10,arquillian-extension-persistence,19,22,22,Observer
1,1.25,1.25,resource,prototype,TRUE,ExternalTextResourcePrototype,TRUE,Resource,6,OneSwarm,4,5,5,Prototype
1,1.25,1.25,resource,prototype,TRUE,ExternalTextResourcePrototype,TRUE,Resource,6,OneSwarm,4,5,5,Prototype
0,0,0,,prototype,TRUE,ResourcePrototype,,,1,OneSwarm,0,0,0,Prototype
0,0,0,,prototype,TRUE,ResourcePrototype,,,1,OneSwarm,0,0,0,Prototype
1.3,0.3,0.3,resource,prototype,TRUE,ImageResourcePrototype,TRUE,Resource,10,OneSwarm,13,3,3,Prototype
1.3,0.3,0.3,resource,prototype,TRUE,ImageResourcePrototype,TRUE,Resource,10,OneSwarm,13,3,3,Prototype
0,1,1,,observer,TRUE,DHTRouterObserver,,,6,OneSwarm,0,6,6,Observer
0,1,1,,observer,FALSE,Observer,,,1,jge3d,0,1,1,Observer
6.333333333333333,6,6,,decorator,TRUE,DataDecorator,FALSE,,3,molgenis_apps,19,18,18,Decorator
6.333333333333333,6,6,,decorator,TRUE,DataDecorator,FALSE,,3,molgenis_apps,19,18,18,Decorator
2.5,3,3,,decorator,TRUE,TaskDecorator,FALSE,,6,molgenis_apps,15,18,18,Decorator
3.25,4.5,4.5,,decorator,TRUE,MolgenisUserDecorator,FALSE,,4,molgenis_apps,13,18,18,Decorator
6.5,9.75,9.75,,decorator,TRUE,MolgenisFileDecorator,FALSE,,8,molgenis_apps,52,78,78,Decorator
6.5,9.75,9.75,,decorator,TRUE,MolgenisFileDecorator,FALSE,,8,molgenis_apps,52,78,78,Decorator
6.5,9.75,9.75,,decorator,TRUE,MolgenisFileDecorator,FALSE,,8,molgenis_apps,52,78,78,Decorator
3,3,3,,decorator,TRUE,IdentifiableDecorator,FALSE,,2,molgenis_apps,6,6,6,Decorator
1,0.9615384615384616,0.9615384615384616,table,decorator,TRUE,EditableTableDecorator,TRUE,Table,27,molgenis_apps,26,25,25,Decorator
5,6,6,,decorator,TRUE,BiobankDecorator,FALSE,,3,molgenis_apps,15,18,18,Decorator
2.3333333333333335,2.3333333333333335,2.3333333333333335,,decorator,TRUE,AuthorizableDecorator,FALSE,,3,molgenis_apps,7,7,7,Decorator
1.6666666666666667,2,2,,decorator,TRUE,LibraryLaneDecorator,FALSE,,3,molgenis_apps,5,6,6,Decorator
2.25,2.25,2.25,,decorator,TRUE,FlowcellDecorator,FALSE,,4,molgenis_apps,9,9,9,Decorator
2.6666666666666665,2.3333333333333335,2.3333333333333335,,decorator,TRUE,DBIndexUpdateDecorator,FALSE,,3,molgenis_apps,8,7,7,Decorator
2.5,2.5,2.5,,decorator,TRUE,NameableDecorator,FALSE,,4,molgenis_apps,10,10,10,Decorator
2.5,2.5,2.5,,decorator,TRUE,NameableDecorator,FALSE,,4,molgenis_apps,10,10,10,Decorator
2.5,2.5,2.5,,decorator,TRUE,NameableDecorator,FALSE,,4,molgenis_apps,10,10,10,Decorator
4,3.6666666666666665,3.6666666666666665,,decorator,TRUE,MeasurementDecorator,FALSE,,6,molgenis_apps,24,22,22,Decorator
4,3.6666666666666665,3.6666666666666665,,decorator,TRUE,MeasurementDecorator,FALSE,,6,molgenis_apps,24,22,22,Decorator
4,3.6666666666666665,3.6666666666666665,,decorator,TRUE,MeasurementDecorator,FALSE,,6,molgenis_apps,24,22,22,Decorator
4,3.6666666666666665,3.6666666666666665,,decorator,TRUE,MeasurementDecorator,FALSE,,6,molgenis_apps,24,22,22,Decorator
0,1.0555555555555556,1.0555555555555556,,memento,TRUE,IMemento,,,22,rap,0,19,19,Memento
2.25,1.25,1.25,manager,manager,TRUE,MementoStateManager,TRUE,Manager,7,rap,9,5,5,Memento
2.25,1.25,1.25,manager,manager,TRUE,MementoStateManager,TRUE,Manager,7,rap,9,5,5,Memento
1.2,1.3,1.3,memento,memento,TRUE,ConfigurationElementMemento,TRUE,Memento,24,rap,24,26,26,Memento
1.2,1.3,1.3,memento,memento,TRUE,ConfigurationElementMemento,TRUE,Memento,24,rap,24,26,26,Memento
3.2,3.4,3.4,memento,memento,TRUE,XMLMemento,TRUE,Memento,33,rap,80,85,85,Memento
3.2,3.4,3.4,memento,memento,TRUE,XMLMemento,TRUE,Memento,33,rap,80,85,85,Memento
1,3,3,factory,factory,TRUE,BaseSampleBeanFactory,TRUE,Factory,1,dozer,1,3,3,FactoryMethod
3.857142857142857,4.285714285714286,4.285714285714286,,builder,TRUE,ClassMapBuilder,FALSE,,8,dozer,27,30,30,Builder
1,2.5,2.5,,factory,TRUE,CacheKeyFactory,FALSE,,2,dozer,2,5,5,FactoryMethod
8,4,4,factory,factory,TRUE,UserBeanFactory,TRUE,Factory,1,dozer,8,4,4,FactoryMethod
12,10,10,factory,factory,TRUE,JAXBBeanFactory,TRUE,Factory,1,dozer,12,10,10,FactoryMethod
1,5,5,,factory,TRUE,SampleDefaultBeanFactory,FALSE,,1,dozer,1,5,5,FactoryMethod
1.5384615384615385,2.230769230769231,2.230769230769231,,builder,TRUE,BeanMappingBuilder,FALSE,,33,dozer,20,29,29,Builder
2.5,3.1666666666666665,3.1666666666666665,,builder,TRUE,TypeMappingBuilder,FALSE,,18,dozer,15,19,19,Builder
3,2.2857142857142856,2.2857142857142856,,builder,TRUE,DozerBuilder,FALSE,,12,dozer,21,16,16,Builder
1.490909090909091,2.6,2.6,,facade,TRUE,WorkflowFacade,FALSE,,152,jogetworkflow,164,286,286,Facade
1.8666666666666667,3.1,3.1,,facade,TRUE,FormFacade,FALSE,,49,jogetworkflow,56,93,93,Facade
3,1,1,,tokenizer,TRUE,MementoTokenizer,FALSE,,2,eclipse.jdt.core,6,2,2,Memento
1,1.6666666666666667,1.6666666666666667,,observable,FALSE,Observable,FALSE,,3,CS230-Software-Project,3,5,5,Observer
0,2,2,,observer,FALSE,Observer,,,1,CS230-Software-Project,0,2,2,Observer
1,1,1,factory,factory,TRUE,TextPaneViewFactory,TRUE,Factory,1,cayenne,1,1,1,FactoryMethod
0.8,0.2,0.2,factory,factory,TRUE,SingletonFaultFactory,TRUE,Factory,5,cayenne,4,1,1,Singleton
2.857142857142857,1.5714285714285714,1.5714285714285714,factory,factory,TRUE,DefaultWidgetFactory,TRUE,Factory,22,cayenne,20,11,11,AbstractFactory
0,0.8571428571428571,0.8571428571428571,,factory,TRUE,WidgetFactory,,,22,cayenne,0,6,6,AbstractFactory
0,1.1875,1.1875,,memento,FALSE,Memento,,,16,nuxeo-tycho-osgi,0,19,19,Memento
3.217391304347826,3.5217391304347827,3.5217391304347827,memento,memento,TRUE,XMLMemento,TRUE,Memento,26,nuxeo-tycho-osgi,74,81,81,Memento
1.5714285714285714,1.1428571428571428,1.1428571428571428,visitor,visitor,TRUE,NumberToLiteralVisitor,TRUE,Visitor,7,pellet,11,8,8,Visitor
4.047872340425532,5.3563829787234045,5.3563829787234045,visitor,visitor,TRUE,PelletVisitor,TRUE,Visitor,197,pellet,761,1007,1007,Visitor
1.6666666666666667,1.5,1.5,visitor,visitor,TRUE,NumericComparisonVisitor,TRUE,Visitor,6,pellet,10,9,9,Visitor
1.6666666666666667,1.5,1.5,visitor,visitor,TRUE,NumericComparisonVisitor,TRUE,Visitor,6,pellet,10,9,9,Visitor
1.6666666666666667,1.5,1.5,visitor,visitor,TRUE,NumericComparisonVisitor,TRUE,Visitor,6,pellet,10,9,9,Visitor
1,1.3333333333333333,1.3333333333333333,visitor,visitor,TRUE,FunctionApplicationVisitor,TRUE,Visitor,6,pellet,6,8,8,Visitor
0,1,1,,visitor,TRUE,ATermVisitor,,,18,pellet,0,18,18,Visitor
0,1,1,,visitor,TRUE,RuleAtomVisitor,,,7,pellet,0,7,7,Visitor
0,1,1,,visitor,TRUE,NumericVisitor,,,4,pellet,0,4,4,Visitor
5.625,6,6,,builder,TRUE,FSMBuilder,FALSE,,11,pellet,45,48,48,Builder
4.666666666666667,5,5,,builder,TRUE,GenericTaxonomyBuilder,FALSE,,5,pellet,14,15,15,Builder
1.625,6.125,6.125,,builder,TRUE,OntBuilder,FALSE,,14,pellet,13,49,49,Builder
1.5,2,2,visitor,visitor,TRUE,ATermBaseVisitor,TRUE,Visitor,2,pellet,3,4,4,Visitor
2.888888888888889,3.7777777777777777,3.7777777777777777,,visitor,TRUE,EntailmentQueryVisitor,FALSE,,9,pellet,26,34,34,Visitor
0,1,1,,visitor,TRUE,AtomObjectVisitor,,,4,pellet,0,4,4,Visitor
0,1,1,visitor,visitor,TRUE,DefaultRuleAtomVisitor,TRUE,Visitor,7,pellet,0,7,7,Visitor
5.333333333333333,6.666666666666667,6.666666666666667,,builder,TRUE,ELTaxonomyBuilder,FALSE,,5,pellet,16,20,20,Builder
0,1,1,visitor,visitor,TRUE,DefaultAtomObjectVisitor,TRUE,Visitor,4,pellet,0,4,4,Visitor
0,2,2,,factory,TRUE,ResourceIteratorFactory,,,2,cucumber-jvm,0,4,4,FactoryMethod
1,2.5,2.5,factory,factory,TRUE,ZipResourceIteratorFactory,TRUE,Factory,2,cucumber-jvm,2,5,5,FactoryMethod
2,3,3,factory,factory,TRUE,FileResourceIteratorFactory,TRUE,Factory,2,cucumber-jvm,4,6,6,FactoryMethod
0.6,0.8,0.8,factory,factory,TRUE,SingletonFactory,TRUE,Factory,5,cucumber-jvm,3,4,4,Singleton
4,3,3,,proxy,TRUE,AlertAdProxy,FALSE,,1,TapIt-Android-SDK-Source,4,3,3,Proxy
2.090909090909091,2.1818181818181817,2.1818181818181817,,prototype,TRUE,AlertAdProxyPrototype,FALSE,,16,TapIt-Android-SDK-Source,23,24,24,Prototype
2.090909090909091,2.1818181818181817,2.1818181818181817,,prototype,TRUE,AlertAdProxyPrototype,FALSE,,16,TapIt-Android-SDK-Source,23,24,24,Proxy
2.7777777777777777,2.5555555555555554,2.5555555555555554,,prototype,TRUE,TapitandroidModulePrototype,FALSE,,22,TapIt-Android-SDK-Source,50,46,46,Prototype
2.090909090909091,2.1818181818181817,2.1818181818181817,,prototype,TRUE,InterstitialAdProxyPrototype,FALSE,,16,TapIt-Android-SDK-Source,23,24,24,Prototype
2.090909090909091,2.1818181818181817,2.1818181818181817,,prototype,TRUE,InterstitialAdProxyPrototype,FALSE,,16,TapIt-Android-SDK-Source,23,24,24,Proxy
2.1,1.7,1.7,,prototype,TRUE,BannerViewProxyPrototype,FALSE,,15,TapIt-Android-SDK-Source,21,17,17,Prototype
2.1,1.7,1.7,,prototype,TRUE,BannerViewProxyPrototype,FALSE,,15,TapIt-Android-SDK-Source,21,17,17,Proxy
1,1.125,1.125,,rest,TRUE,AeroportFacadeREST,FALSE,,9,Cours-3eme-ann-e,8,9,9,Facade
2.25,1.75,1.75,,facade,TRUE,AbstractFacade,FALSE,,9,Cours-3eme-ann-e,18,14,14,Facade
2.7142857142857144,2.5714285714285716,2.5714285714285716,,rest,TRUE,VolFacadeREST,FALSE,,8,Cours-3eme-ann-e,19,18,18,Facade
1,0.9,0.9,,prototype,FALSE,Prototype,FALSE,,12,modapi,10,9,9,Prototype
1,0.9,0.9,,prototype,FALSE,Prototype,FALSE,,12,modapi,10,9,9,Prototype
1.5,1,1,prototype,impl,TRUE,ResourcePrototypeImpl,TRUE,Prototype,8,onebusaway-application-modules,12,8,8,Prototype
1,2,2,,observer,TRUE,TransactionExceptionObserver,FALSE,,1,softwaremill-common,1,2,2,Observer
3,2,2,,factory,TRUE,BasicLTIAdapterFactory,FALSE,,4,basiclti-portlet,3,2,2,FactoryMethod
4,2,2,,adapter,TRUE,WimbaAdapter,FALSE,,1,basiclti-portlet,4,2,2,Adapter
3,2,2,,adapter,TRUE,ChemvantageAdapter,FALSE,,1,basiclti-portlet,3,2,2,Adapter
0,1,1,,adapter,TRUE,IBasicLTIAdapter,,,1,basiclti-portlet,0,1,1,Adapter
8,5,5,,adapter,TRUE,SakaiAdapter,FALSE,,1,basiclti-portlet,8,5,5,Adapter
4,2,2,,adapter,TRUE,PeoplesoftAdapter,FALSE,,1,basiclti-portlet,4,2,2,Adapter
3,2,2,,adapter,TRUE,StandardAdapter,FALSE,,1,basiclti-portlet,3,2,2,Adapter
3.5,1,1,adapter,adapter,TRUE,AbstractAdapter,TRUE,Adapter,2,basiclti-portlet,7,2,2,Adapter
3,2,2,,adapter,TRUE,NoteflightAdapter,FALSE,,1,basiclti-portlet,3,2,2,Adapter
3,2,2,,adapter,TRUE,WikispacesAdapter,FALSE,,1,basiclti-portlet,3,2,2,Adapter
1.6363636363636365,2.090909090909091,2.090909090909091,,decorator,TRUE,ExtendedAttributeTableModelDecorator,FALSE,,11,freemind,18,23,23,Decorator
1.2307692307692308,1.5384615384615385,1.5384615384615385,,decorator,TRUE,ReducedAttributeTableModelDecorator,FALSE,,13,freemind,16,20,20,Decorator
4,3,3,condition,decorator,TRUE,ConditionNotSatisfiedDecorator,TRUE,Condition,5,freemind,16,12,12,Decorator
0,3,3,,factory,TRUE,ViewFactory,,,8,Mavenized-Wave-In-A-Box,0,6,6,AbstractFactory
0.8333333333333334,1.3333333333333333,1.3333333333333333,provider,provider,TRUE,EOPrototypeListLabelProvider,TRUE,Provider,6,wolips,5,8,8,Prototype
2.6666666666666665,2.6666666666666665,2.6666666666666665,provider,provider,TRUE,EOPrototypeListContentProvider,TRUE,Provider,3,wolips,8,8,8,Prototype
1.5714285714285714,1.1428571428571428,1.1428571428571428,,wrapper,TRUE,PrototypeWrapper,FALSE,,9,s4,11,8,8,Prototype
2.25,2.25,2.25,,request,TRUE,PrototypeRequest,FALSE,,4,s4,9,9,9,Prototype
2.25,2.25,2.25,,request,TRUE,PrototypeRequest,FALSE,,4,s4,9,9,9,Prototype
1.1666666666666667,1.1666666666666667,1.1666666666666667,,adapter,TRUE,PrototypeBrickAdapter,FALSE,,6,SWE12-Drone,7,7,7,Adapter
1.1666666666666667,1.1666666666666667,1.1666666666666667,,adapter,TRUE,PrototypeBrickAdapter,FALSE,,6,SWE12-Drone,7,7,7,Prototype
1,4.5,4.5,,factory,TRUE,SenderFactory,FALSE,,2,SamyGo-Android-Remote,2,9,9,FactoryMethod
6,6,6,,factory,TRUE,BSeriesKeyCodeSenderFactory,FALSE,,3,SamyGo-Android-Remote,6,6,6,FactoryMethod
5.5,7.5,7.5,,factory,TRUE,CSeriesKeyCodeSenderFactory,FALSE,,2,SamyGo-Android-Remote,11,15,15,FactoryMethod
1,1,1,writer,adapter,TRUE,ItemWriterAdapter,TRUE,Writer,1,spring-batch,1,1,1,Adapter
1,0,0,reader,adapter,TRUE,ItemReaderAdapter,TRUE,Reader,1,spring-batch,1,0,0,Adapter
3.3333333333333335,2.3333333333333335,2.3333333333333335,,prototype,TRUE,FFMPEGPrototype,FALSE,,3,Android-RTMP,10,7,7,Prototype
3.3333333333333335,2.3333333333333335,2.3333333333333335,,prototype,TRUE,FFMPEGPrototype,FALSE,,3,Android-RTMP,10,7,7,Prototype
0,0,0,,factory,TRUE,UsersFactory,,,9,jabylon,0,0,0,AbstractFactory
1.6666666666666667,0.7777777777777778,0.7777777777777778,factory,impl,TRUE,UsersFactoryImpl,TRUE,Factory,15,jabylon,15,7,7,AbstractFactory
1,1.6666666666666667,1.6666666666666667,memento,impl,TRUE,BasicMementoImpl,TRUE,Memento,3,jabylon,3,5,5,Memento
0,1.3333333333333333,1.3333333333333333,,memento,FALSE,Memento,,,3,jabylon,0,4,4,Memento
2.1666666666666665,1.5,1.5,listener,adapter,TRUE,ExpandedConfigurationListenerAdapter,TRUE,Listener,7,archaius,13,9,9,Adapter
2,1,1,,memento,TRUE,MarketPlaceMemento,FALSE,,4,Promasi-V2,6,3,3,Memento
2,1,1,,memento,TRUE,SdSystemMemento,FALSE,,4,Promasi-V2,6,3,3,Memento
1.3333333333333333,1,1,,memento,TRUE,EmployeeMemento,FALSE,,15,Promasi-V2,20,15,15,Memento
1.4,0.8,0.8,object,memento,TRUE,StockSdObjectMemento,TRUE,Object,9,Promasi-V2,7,4,4,Memento
1.7272727272727273,1,1,,memento,TRUE,GameModelMemento,FALSE,,15,Promasi-V2,19,11,11,Memento
1.3333333333333333,0.6666666666666666,0.6666666666666666,object,memento,TRUE,FlowSdObjectMemento,TRUE,Object,7,Promasi-V2,4,2,2,Memento
1,0.8,0.8,,memento,TRUE,EmployeeTaskMemento,FALSE,,10,Promasi-V2,10,8,8,Memento
1.4705882352941178,1.0588235294117647,1.0588235294117647,,memento,TRUE,ProjectMemento,FALSE,,17,Promasi-V2,25,18,18,Memento
1.3333333333333333,1,1,,memento,TRUE,CompanyMemento,FALSE,,16,Promasi-V2,20,15,15,Memento
1.6666666666666667,0.6666666666666666,0.6666666666666666,,memento,TRUE,DepartmentMemento,FALSE,,3,Promasi-V2,5,2,2,Memento
1,0.6666666666666666,0.6666666666666666,memento,memento,TRUE,CalculatedEquationMemento,TRUE,Memento,4,Promasi-V2,3,2,2,Memento
1.1111111111111112,1,1,,memento,TRUE,TaskBridgeMemento,FALSE,,10,Promasi-V2,10,9,9,Memento
1.3333333333333333,0.6666666666666666,0.6666666666666666,object,memento,TRUE,OutputSdObjectMemento,TRUE,Object,7,Promasi-V2,4,2,2,Memento
